House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12,House 13,House 14,House 15,House 16,House 17,House 18,House 19,House 20,House 21,House 22,House 23,House 24,House 25,House 26,House 27,House 28,House 29,House 30,House 31,House 32,House 33,House 34,House 35,House 36,House 37,House 38,House 39,House 40,House 41,House 42,House 43,House 44,House 45,House 46,House 47,House 48,House 49,House 50,House 51,House 52,House 53,House 54,House 55,House 56,House 57,House 58,House 59,House 60,House 61,House 62,House 63,House 64,House 65,House 66,House 67,House 68,House 69,House 70,House 71,House 72,House 73,House 74,House 75,House 76,House 77,House 78,House 79,House 80,House 81,House 82,House 83,House 84,House 85,House 86,House 87,House 88,House 89,House 90,House 91,House 92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.021617015442531397,0.0,0.0,0.0,0.011413012208541549,0.0,0.005861318088655561,0.0,0.011202755584243147,0.013872206748217826,0.006365921712152548,0.008114692890749335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011448213411077914,0.0,0.0,0.0,0.0,0.0,0.0,0.011460314942058283,0.0,0.0,0.008128339996849655,0.0,0.004772551313413343,0.0,0.0,0.0,0.0,0.0,0.0,0.010438751275503224,0.0,0.0,0.0,0.0,0.015408066312569068,0.01102994148904392,0.0,0.0,0.007017456713650278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016535919735831187,0.0,0.0,0.0,0.0,0.0,0.0,0.012817356746823105,0.0,0.0,0.0,0.0,0.0,0.0,0.010661573731783273,0.00705286958302071,0.0,0.0,0.0,0.015923989718522727,0.0,0.0,0.0,0.0,0.0,0.008429577866062356,0.009678029089200901,0.0,0.0028415163466362966
0.1462481177542582,0.36684487281614775,0.1957443953069935,0.2222693231750417,0.09158501956023288,0.24372268700920774,0.04269984525702609,0.22495395955331296,0.07835859132491545,0.11424666952808098,0.0439433914340828,0.04989046570021285,0.014182098787429483,0.013714082792401619,0.0,0.4436332923940234,0.35016048071590833,0.007350301144669929,0.4960402176766823,0.016968315792313775,0.0,0.008164669600479645,0.01662094886544663,0.0,0.0,0.008683140837368248,0.07214494971697237,0.0,0.0,0.0,0.013019105953638853,0.0,0.0,0.07964103409987698,0.22189572500853913,0.010107326421975824,0.058907748609531914,0.0,0.0348016744850146,0.0,0.2970608177769723,0.25178176668097313,0.22768750656760395,0.326786379654526,0.0,0.0986792869708488,0.1795038535314354,0.04899914051979301,0.0,0.2647664465912953,0.13717271424255653,0.07615689626495313,0.0,0.0,0.04910231115753743,0.14880039430390632,0.011796768174127581,0.012722180316650735,0.12208059854041559,0.00508458107603276,0.0,0.07343495292310376,0.0,0.11614456627946093,0.009179263081811752,0.0702486104690383,0.0,0.0,0.09896830405589972,0.0,0.09500416290290706,0.0,0.0,0.0,0.07997269356807109,0.0,0.009718095417960116,0.0710845386866423,0.05069155826986416,0.2698706026802656,0.0,0.0,0.1277096417367545,0.0,0.022351769065087755,0.0,0.1727918725329019,0.04996706508602587,0.05299250258007937,0.07004535778708157,0.34626905126819074,0.020011686755490345
0.4746159758851655,0.4958638516302941,0.22256429466757566,0.32881212613588134,0.21740838046659863,0.26156215551092815,0.1081608370784215,0.2397318247620902,0.25927925576603894,0.3614441478082744,0.1385612294134883,0.17860467189563511,1.344779879594587,1.165327840688524,0.0,0.4309904880518167,0.5611656717948709,0.7113894205894742,0.6285257995626465,2.015387208598162,0.0,0.8763784407551704,1.8207597578783379,0.0,0.0,1.0856353520883644,0.21486815306725932,0.0,0.0,0.0,1.229608728571652,0.0,0.0,0.3174998783199256,0.3063540461523847,1.0398085169518017,0.1504283244204217,0.0,0.09614155342667921,0.0,0.37630142915791853,0.33712559833525263,0.28194114798596515,0.3898513359187866,0.0,0.23888260159347885,0.24296401460788228,0.06436873736421536,0.0,0.44508514109404546,0.2599401986561076,0.16993283809894316,0.0,0.0,0.12923771646772456,0.19406481624816277,1.257441599902373,1.3785792980741183,0.13843661469987245,0.6190804437284532,0.0,0.09616486264830656,0.0,0.3555786892128011,0.9453488000667236,0.08323385107857768,0.0,0.0,0.10005919654613896,0.0,0.3056376067079158,0.0,0.0,0.0,0.13527277915114055,0.0,1.162656090181547,0.2924421407979391,0.13350943743705293,0.391886742660624,0.0,0.0,0.34670269561981304,0.0,2.353994096734451,0.0,0.29263664850922744,0.0606980521078419,0.18354079113188557,0.16785845304368208,0.4409774681463356,0.05847694975320218
0.6798111983927919,0.5577230872797057,0.3969706906487096,0.4092653463584221,0.4456684326116091,0.29791395641041823,0.1482569820695835,0.36380392231037734,0.39780522391242656,0.48136898392003297,0.2344959789640533,0.3179015008754229,1.7010468641861278,1.5853961233294385,0.0,0.682868698339373,0.6969925194148301,0.9226522324645525,0.6911746934501833,2.1549572112198456,0.0,1.134234603145187,2.564888085673718,0.0,0.0,1.3974842408030312,0.40992208152113646,0.0,0.0,0.0,1.7106893834788262,0.0,0.0,0.4597443793047651,0.44795561548937357,1.3332035093074306,0.33894227533677734,0.0,0.14545276357798517,0.0,0.5847136596012619,0.3955190487669764,0.5062821059856338,0.5058237835153712,0.0,0.42735029621447407,0.3116104307936703,0.09460220548957862,0.0,0.46059339143330896,0.5198678518287838,0.3446424676942091,0.0,0.0,0.22405422725187615,0.27671293373211964,1.6839098809560011,1.7335602475107854,0.221596594991622,0.7520027920845322,0.0,0.10114432352444877,0.0,0.4847384133185113,1.2250945944669807,0.12504358283628128,0.0,0.0,0.16085523405864918,0.0,0.39683786517552094,0.0,0.0,0.0,0.14159077131128195,0.0,1.3034547510546954,0.38546220207706683,0.20483531344731748,0.5454467853763418,0.0,0.0,0.5746641481485286,0.0,2.824139013415662,0.0,0.29669320764013524,0.09945948179369656,0.32183625984096975,0.3206289470115831,0.64045570692255,0.08460382061245143
1.1527099674922154,0.9866390896113929,0.6394374876562715,0.6020848960284918,0.7474494321434842,0.5404136554703586,0.37839925694590837,0.5877501320275746,0.7020937772980838,0.8671732274818235,0.3763114109449187,0.4325862786515994,2.610666864244211,2.6956405581222804,0.0,0.8820122740788523,1.0943425437994856,1.6465577625730456,1.1161827772151265,3.24620431023991,0.0665156467837765,1.9916531617004727,4.635369278060033,0.0,0.06022671179414947,2.249800023976464,0.5648573211815627,0.0,0.0,0.0,3.3546028070971863,0.0,0.07216709598680957,0.7077054070545289,0.5364905541752318,1.9696332012130553,0.41599617336065675,0.07106074092314364,0.2352665101620234,0.08640499680070196,0.772626565238985,0.6158105813290726,0.5173185951609087,0.9870281997443197,0.0,0.6295077681956506,0.47984117544045535,0.15223439658808047,0.09699471113244511,0.7691121755141789,0.8541701942111332,0.5409527988879633,0.0,0.0,0.35363110776482976,0.41953803396824374,2.9890228518845663,3.3897279538628218,0.3221365324592706,1.3598558500717925,0.05837278094774099,0.19679151946307977,0.0,0.8174794557942073,2.322597798961933,0.17522121093697973,0.07836968151036716,0.0,0.31705184128180824,0.07025314821481776,0.6993796261556628,0.0,0.0,0.0,0.22969729576811077,0.03416147473658371,2.2992485633131263,0.5079797406952015,0.3573883418320308,0.7313766014097012,0.0,0.12853875404366355,0.8168725140004458,0.05082396345519179,5.242781800494791,0.10178430472895948,0.3960887341415401,0.13527345740139382,0.576335974860294,0.5114343398094371,1.0315368061103494,0.1703437482127309
1.9820124996963207,0.0,0.0,0.0,0.9353633401432621,0.0,0.547433880186295,0.0,1.2154912425563182,1.4120628275146123,0.7271444226678648,0.931155597165255,2.7764483809974108,2.046602688985833,0.0013199059347319734,0.0,0.0,1.2101896679936655,0.0,3.2571711071524345,0.10004227266541245,1.8588166302477396,4.155590198031063,0.004240627327297774,0.09043582964844331,2.1615017846370623,1.0525345142728952,0.007234226156946597,0.0020200442231143078,0.0015479905308542821,2.5489459209764678,0.0026103701418293394,0.1131794359808518,1.2237032650884212,0.0,2.1301093156542015,0.6418379173014341,0.10148397692205884,0.4564900761044249,0.140694519636125,0.0,0.0,0.0,0.0,0.003087409128758512,1.169468443451863,0.0,0.0,0.15383939462036603,0.0,1.3970600623872846,0.9773974292172307,0.0006746913194683482,0.003122453148077672,0.6076355004718501,0.0,3.1319296007977613,3.0549433732311106,0.0,1.2994626282777917,0.07217787573118548,0.0,0.0022117465713706,1.4746703269658574,1.937801785877768,0.0,0.12709549381235222,0.002811032989674263,0.0,0.09523485492313896,1.0812972176089417,0.002264546725668662,0.0023286042970807755,0.0008520423260565095,0.0,0.07277393415527274,2.092589328879725,1.0197872755133974,0.6525492929386721,0.0,0.003650123834094973,0.18253534239071983,1.6209042895096644,0.0728352379094185,5.222564241473543,0.16477282121790435,0.0,0.0,0.8817847627402624,0.6800534501416701,0.0,0.2681798241041805
0.3087796084417756,0.12524097847268698,0.07375193750455403,0.08622504420722754,0.1679894833390831,0.07637797644741821,0.10735970943163418,0.07682939328890846,0.15603107718046735,0.22293855290533096,0.10496485105140574,0.14128967739622905,1.1437630713681244,1.357751327206283,0.02014336963626797,0.14365530068053547,0.14970327458798602,0.7474550996026066,0.16866062060872336,1.7195167107902063,0.5731692767855128,0.9468037668854462,2.020772114587631,0.04262718216394386,0.609841320597824,1.1099571335195195,0.17139740114175472,0.09226347474097377,0.021783665736129828,0.017102015119069103,1.23739853264523,0.03508131363038617,0.5263369875320915,0.20776209730403672,0.08157379666997154,1.2068732990300017,0.1568497880312967,0.5435078364668067,0.07543396119781125,0.8089440408297434,0.10708688613914602,0.06913351824361946,0.07821555796541052,0.1042851049050447,0.040746056804440677,0.198264654656065,0.07353475939846964,0.014927387815804475,0.8577456635305136,0.10461635579901139,0.2438216621339782,0.17562439802164043,0.011107743161030846,0.03911794183729172,0.10449886210794272,0.05412747949050838,1.2920891114855786,1.399852423133074,0.04166286550498435,0.6870155281246106,0.47565245529288364,0.024470704904063043,0.02725637125267365,0.24042100503873456,0.8877174023898812,0.025519668846577703,0.6765472644796077,0.03991409319488422,0.033096219707949355,0.5959177249959712,0.2416087503459222,0.02279820348574222,0.034727636380724985,0.010267041512175322,0.03174403243908195,0.3558812787733481,1.051528007765308,0.20442018074317764,0.08119526486799501,0.10160998960430362,0.03743409340756981,1.0506296507285409,0.2594792728244098,0.39611362791271576,2.4085584917669998,0.8755431129142371,0.06835030250900502,0.018500289338963635,0.14101763676426024,0.14576706330754927,0.13384010749334002,0.04607668461110616
1.1130666261158966,0.367943648701625,0.2706664468914759,0.2626653711202803,0.6725573278242457,0.28545498410284376,0.3632609690377954,0.30585566213626036,0.8214220651342656,1.0643762647161554,0.47744430057471093,0.6160399868645908,2.832217541626924,2.4670105143420167,0.004896202724703652,0.5065528633606917,0.5832047619361205,1.2708898462040634,0.5395494848270239,2.9082032824138633,0.41352282751334,1.4581966916039548,3.376290319843361,0.017212643546729536,0.41715537162455046,1.7789535090167095,0.7534041778542162,0.025149519824418952,0.006731700018337156,0.005556418636830021,2.451403920301029,0.011748416955364554,0.47022171201807994,0.7621737261530717,0.28984573064358815,1.6485330283521948,0.5044978471561701,0.5038086422037664,0.28235395488729187,0.522197862504085,0.3689906823878652,0.2969802099158682,0.3643189753244453,0.47807258418971404,0.01418153743812237,0.7809994939338657,0.17692541714326473,0.06772571824098551,0.551534833606167,0.360870287649722,1.000425554118225,0.5898559889207214,0.002974388055519384,0.009502986875157913,0.374380959158706,0.19855120411194083,2.151432963810659,2.285739859050829,0.16703629517436602,1.016537019682372,0.3482106139351182,0.09120004784215587,0.009108428234474168,0.9719234903072554,1.4360808683393067,0.10578403435412634,0.47390214706606104,0.013397303463733296,0.1345132215936587,0.41852765172059,0.6631697629260307,0.008236068871583617,0.009625270805820554,0.003792804087418468,0.10219241344600638,0.23485377614049252,1.6088916545180898,0.6650607070453746,0.43148580116648694,0.39016636596892185,0.01302155631078102,0.8722392261195508,1.022174117000633,0.3308418427085139,4.508636965589756,0.6835767874455596,0.27368368807859433,0.06782557010343168,0.4749473414487673,0.5796343578448778,0.474722648237855,0.16678320435799276
2.8097662765814087,0.9130292117661368,0.5709950066764523,0.6930901997546008,2.1260905188062367,0.49861231113441773,0.7020858616073683,0.6866747224033246,1.8058038514982022,2.6727513077212737,0.9934154492608063,1.4033094156758033,3.7272100547019527,3.8943765211193173,0.0,1.0159324745860532,1.0044893470142782,1.857641347416103,1.6045645769169703,3.700708352887845,1.962077301522687,2.07189212815427,4.986857840371521,0.0,2.1019346443227165,2.1341390436848062,1.7301811223775019,0.0,0.0,0.0,3.6271356471560257,0.0,1.5271446090065877,1.9597120040366451,0.6514133462252872,2.7526638965518426,1.1850287562567428,1.777215783693391,0.6148992781626689,2.2924559955114314,0.7801927696060033,0.6133557906676038,0.5470814763204885,1.0366769404342344,0.0,1.8379028127072883,0.5719464334551058,0.12484330819466524,1.9759710529103796,0.7260742266369432,2.4569810557275598,1.471800136328344,0.0,0.0,1.1104584482031292,0.35036669945489424,3.2972086109083345,3.3410127859765453,0.3926926019352838,1.7520294192119747,1.6030649956174925,0.2283812860148765,0.0,2.3517833302211724,2.806567944325114,0.1986000526044452,2.1955766267030308,0.0,0.23924199113158887,2.317622782327232,2.0416781718638486,0.0,0.0,0.0,0.2048850691778448,1.1716241411972508,2.6195646478021155,1.7907642155038876,1.053040648353781,0.6350314213880601,0.0,4.0805199157242225,2.177816292914881,1.4691284925219008,5.37307890121712,2.6749387724850076,0.5292026238945382,0.15808878876749202,1.3718143903896922,1.2621411317354425,0.92140001344099,0.4193316768281737
3.2568605346268193,1.388099915334031,0.7663768784185145,0.957164852029589,1.9941731861279584,0.8262503140610916,0.8537417308409253,0.8853563315233126,1.9392048665713255,2.6593148113719867,1.176079392463713,1.503475381768125,3.28005113729332,3.7607813120485383,0.0,1.41336745207519,1.208322826681139,2.0039874225801206,1.6755263511755667,5.2396296621345355,2.7311405980346053,2.366670372519362,6.659965462039692,0.0,2.650905564600613,2.6709536503192792,2.1078972339808226,0.0,0.0,0.0,4.483965154063833,0.0,2.902608702856169,2.309975582442618,0.7882828301896995,2.5350000258261645,1.424391353036668,2.9179728317177953,0.7464428165508372,2.4655729905729213,1.2616021832207083,0.9351339501941743,0.9220720850335694,1.3223669678730627,0.0,1.9855470012421383,0.5865353622775183,0.16458155571313748,3.3431885858385773,0.9388996826465569,2.9006273039093684,1.9052074581121428,0.0,0.0,1.0703359642703623,0.5529351412992585,3.1712648003152433,3.9323429866551742,0.4114950042179247,1.79206505550061,2.0270496412493078,0.2968078122084218,0.0,2.524054362753896,2.292181738202687,0.25264485976235745,3.353521404943212,0.0,0.36093438176356457,3.0079340997870685,1.8170139478451626,0.0,0.0,0.0,0.3445726421329972,1.5963542345566273,2.6852755433465636,2.0942834799099845,1.1400614745784678,1.1712124945609965,0.0,5.283617177712529,2.8255158621253735,1.865900913207067,5.730852741493576,3.97512926266759,0.5334400639682332,0.16972239644452747,1.294322147959055,1.3915103788854093,1.4096626955496705,0.3697179377408618
2.5537029950992354,1.8430544997976754,1.040179646084913,1.4149140340070876,2.0623467923808225,1.1845287369924187,0.8556364400062122,1.2005013860835596,1.5678312092167277,2.381050700450886,0.8462722503452206,1.3241119189377328,1.5985357805550051,1.2179370324094418,0.18582145675653086,1.9729538924218433,1.4267073955374427,0.9206993821432847,2.9353576167023614,1.7876722359714514,2.3590640141485477,0.7690580796146556,2.1049837698917266,0.5088342769901291,3.512642854347374,1.0778547152465614,1.8271184728141172,0.9744347298628567,0.21132063110712082,0.16790353727027876,1.72196154669486,0.4146811330403125,2.9761359546311934,2.1849712294106087,1.2618786568571592,0.9164420740087073,1.1251388628117733,3.1744197875029005,0.8576599778926239,3.643143673618771,1.3146788140755696,1.1945777238685706,0.9849896018940842,1.5786770879149052,0.4357066657172879,1.7736053522105875,0.9335867329996578,0.29646883250658407,3.7836894743427423,1.4969472942788482,2.7398946256864547,1.7487588875519284,0.15213289218171844,0.37068701068630944,0.9302236229881149,0.8167775338751408,1.256325282016239,1.1292845305426082,0.6504910820047575,0.598032641655482,2.157428138346731,0.35106450722649873,0.25133321706292117,2.2104101399257425,0.8695307657353044,0.44352339866353374,3.640615930340754,0.44035446720474,0.4485039958022764,2.3018563649076795,1.7740828676922367,0.27176918526452853,0.35080213533723525,0.11399558845243411,0.45657511570152914,1.6164583139014155,1.0486228809100122,1.6449938000282933,0.7155739063815025,1.6075511736757409,0.4809443134919978,5.908681839200378,2.1032438887357623,2.1154865964356286,2.5865675990128514,3.294216469732248,1.0896283865497849,0.29107781590208454,1.1303923539863296,1.39991825170226,1.93467399764082,0.4277981545740878
